country_code,admin_level,admin1,admin2,fips,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08
US,2,"Georgia","Gwinnett County","13135",6.894,9.65,9.79,9.822,10.036,10.931,9.738,6.565,9.779,9.744,10.02,10.008,9.271,6.068,3.328,6.007,5.003,4.036,4.481,5.052,2.771,0.386,1.492,1.281,2.351,2.074,3.022,0.529,0.057,0.902,0.265,1.028,1.72,1.681,0.165,0.046,0.477,0.453,0.628
US,2,"Georgia","Habersham County","13137",10.824,11.949,12.213,12.904,11.754,16.208,12.911,9.704,13.345,12.946,12.918,14.28,13.124,10.485,8.274,10.103,10.268,8.999,9.376,11.223,7.908,4.504,7.801,6.81,7.479,8.76,8.807,6.184,3.49,7.154,7.164,7.63,8.192,7.566,3.314,2.162,6.517,6.01,5.631
US,2,"Georgia","Hall County","13139",8.902,11.09,10.995,11.023,11.149,12.369,11.523,9.184,10.686,11.02,11.388,11.176,10.901,8.163,6.098,8.55,8.262,7.409,7.78,8.489,6.344,2.376,5.534,4.385,6.406,6.303,6.971,4.55,2.469,5.278,4.347,5.524,5.432,5.557,1.838,0.722,4.134,4.088,4.811
US,2,"Georgia","Haralson County","13143",15.385,16.683,16.297,17.029,18.774,22.811,20.902,14.456,18.578,17.274,18.742,19.112,19.296,15.233,10.808,15.443,16.66,13.894,16.835,16.1,12.646,5.387,11.39,11.39,11.836,12.603,13.309,10.406,5.387,12.339,10.077,12.064,13.587,13.502,3.853,2.638,9.785,11.524,11.07
US,2,"Georgia","Harris County","13145",16.162,18.534,18.477,18.315,18.763,19.584,18.862,15.311,18.673,19.33,19.217,19.644,19.2,16.29,12.096,17.518,16.413,15.899,16.227,16.216,11.401,5.616,12.932,13.087,13.968,13.273,13.97,10.178,6.967,12.486,12.12,12.619,14.076,10.815,2.277,1.681,10.253,9.882,9.596
US,2,"Georgia","Hart County","13147",10.959,13.846,13.798,14.748,14.533,17.148,17.653,12.481,15.14,15.02,15.253,15.448,16.417,13.464,7.386,10.76,11.177,10.328,11.042,14.044,8.444,5.427,7.624,6.5,9.056,8.77,8.823,6.22,4.927,7.645,7.173,7.825,7.69,8.326,3.795,4.037,6.945,6.402,6.46
US,2,"Georgia","Heard County","13149",19.394,21.764,20.87,23.201,22.378,24.654,22.091,18.63,22.676,22.816,23.503,22.655,22.137,17.35,16.349,21.232,19.01,18.766,20.853,19.895,14.334,3.094,13.758,16.359,20.107,13.499,15.371,6.978,5.982,15.885,15.922,15.895,16.034,16.684,4.118,0.081,8.586,11.279,15.776
US,2,"Georgia","Henry County","13151",8.596,12.564,12.478,12.63,12.927,13.791,11.257,8.785,12.108,12.422,12.823,13.006,12.45,8.602,5.164,8.756,7.716,6.803,7.189,8.253,5.128,0.649,4.369,4.167,4.551,4.635,5.113,3.175,0.519,3.359,2.278,3.868,4.259,3.778,0.432,0.064,2.005,2.071,3.01
US,2,"Georgia","Houston County","13153",5.786,8.237,7.941,7.553,7.842,9.041,7.419,5.805,8.572,8.828,8.472,9.048,8.717,6.742,4.687,6.96,6.535,5.722,6.11,6.1,3.567,0.876,4.253,4.126,3.804,4.023,4.094,2.7,1.098,3.121,2.797,3.612,4.494,3.178,0.207,0.072,1.81,2.201,1.885
US,2,"Georgia","Irwin County","13155",9.541,13.456,14.216,12.032,12.373,"",16.758,14.351,13.534,14.416,14.319,20.305,19.57,13.792,11.291,12.137,12.858,11.799,10.94,14.5,9.491,7.7,11.619,11.497,7.778,9.32,9.435,6.889,3.675,9.948,10.463,8.954,10.943,9.92,6.99,3.582,6.879,6.532,6.508
US,2,"Georgia","Jackson County","13157",12.737,17.275,17.008,17.434,17.154,19.73,17.402,13.273,18.399,16.763,17.458,17.921,16.94,12.62,6.841,13.367,12.896,11.187,11.309,13.408,8.775,3.483,7.746,6.296,9.502,8.248,10.927,6.382,2.535,7.629,6.05,8.444,7.964,7.6,2.158,1.024,6.447,6.694,6.939
US,2,"Georgia","Jasper County","13159",20.178,21.992,21.368,20.65,25.256,27.573,22.088,16.897,22.913,20.374,25.141,23.747,23.486,19.764,14.452,20.554,14.454,17.21,18.988,18.99,10.749,4.15,10.106,8.852,11.49,10.921,13.244,8.812,4.634,7.666,7.582,8.367,15.309,12.494,6.13,1.795,8.887,7.574,10.785
US,2,"Georgia","Jeff Davis County","13161",5.65,8.794,8.638,6.237,6.198,13.456,13.17,7.012,8.628,7.213,8.712,8.986,12.84,8.653,6.927,7.771,7.51,7.499,7.545,8.508,6.552,5.094,5.304,5.337,6.249,5.058,7.008,4.263,3.4,4.824,3.811,4.804,4.732,4.763,3.46,1.957,5.126,4.815,4.366
US,2,"Georgia","Jefferson County","13163",10.702,20.328,17.748,15.19,13.452,25.177,26.802,8.158,23.854,14.822,18.183,20.97,23.117,15.984,8.09,18.89,14.519,15.648,15.16,14.974,7.514,5.961,12.043,8.644,8.159,10.209,13.211,6.828,2.692,10.226,8.696,10.019,11.43,9.269,2.048,0.794,7.187,6.315,7.052
US,2,"Georgia","Jenkins County","13165",12.486,15.104,17.905,16.755,14.218,26.385,27.39,12.223,21.254,18.115,19.027,16.807,24.476,14.325,10.622,14.632,13.568,21.399,18.095,23.47,8.854,1.023,5.51,11.883,11.562,11.416,12.415,3.835,2.059,11.137,4.084,9.776,14.39,6.492,1.573,0.728,3.473,5.901,12.72
US,2,"Georgia","Johnson County","13167",14.476,23.385,21.474,21.852,22.58,26.469,22.956,14.51,23.163,21.481,24.803,24.05,21.622,20.182,11.063,14.965,21.117,16.476,20.064,16.085,8.825,3.627,16.252,15.483,15.387,15.114,15.538,10.673,8.278,12.676,10.109,11.586,10.732,13.547,3.904,2.281,10.506,15.319,10.324
US,2,"Georgia","Jones County","13169",14.943,19.183,18.278,16.736,18.163,19.128,18.041,11.067,18.201,18.602,19.203,18.817,19.053,15.312,9.902,16.658,16.957,14.327,13.982,15.422,8.698,4.174,9.938,10.374,11.812,11.25,13.281,6.45,5.775,9.174,9.428,10.706,13.482,9.781,1.986,2.04,8.849,9.596,8.375
US,2,"Georgia","Lamar County","13171",11.76,18.148,17.996,17.051,16.887,20.379,22.066,12.506,20.307,17.269,18.142,17.318,19.398,15.325,8.763,17.306,14.84,10.18,9.998,12.385,7.692,2.171,5.974,5.537,9.976,5.689,13.451,5.868,2.142,6.607,6.066,6.694,9.503,5.482,1.527,1.086,6.592,4.861,5.142
US,2,"Georgia","Lanier County","13173",12.945,22.68,24.673,23.711,21.173,24.354,23.176,19.098,24.084,24.093,24.484,27.973,24.611,17.49,12.296,20.758,19.528,21.964,13.941,22.66,8.377,5.486,18.754,10.56,11.644,8.942,13.216,9.475,5.755,11.024,7.254,10.431,7.428,12.939,2.774,2.106,8.638,8.136,11.066
US,2,"Georgia","Laurens County","13175",7.664,9.263,8.716,8.592,8.438,9.718,8.54,7.504,9.684,9.168,9.752,10.456,10.16,8.394,7.465,7.454,7.426,6.828,6.932,7.765,6.036,2.849,5.299,5.793,6.118,5.39,6.157,4.268,3.15,5.152,5.165,5.767,5.913,5.12,1.56,1.26,4.295,4.28,4.938
US,2,"Georgia","Lee County","13177",12.639,14.082,14.087,13.772,13.226,14.994,13.246,12.934,13.955,13.82,13.378,14.454,14.352,13.008,10.222,13.369,13.11,12.53,12.754,13.087,10.397,4.359,10.361,9.222,10.03,10.109,11.66,6.759,5.578,9.266,9.138,9.483,9.024,10.003,6.604,1.49,9.502,10.377,9.972
US,2,"Georgia","Liberty County","13179",2.732,5.188,5.163,4.192,4.041,5.624,3.47,2.554,4.361,5.132,5.54,5.078,6.405,3.912,2.211,3.852,3.339,2.882,3.02,3.356,1.205,0.082,2.345,1.765,1.565,1.33,1.11,0.359,0.058,0.785,0.935,1.526,1.469,1.545,0.068,0.042,0.611,0.811,1.246
US,2,"Georgia","Lincoln County","13181",8.343,21.327,13.378,11.89,17.418,30.611,21.36,14.305,12.933,21.132,14.33,21.386,27.182,16.849,13.193,13.212,9.737,14.224,8.512,12.641,8.798,7.916,12.646,4.638,4.562,7.55,5.27,4.832,7.823,11.429,5.66,4.85,15.725,4.18,1.227,4.132,6.395,6.645,9.709
US,2,"Georgia","Long County","13183",15.937,16.845,15.152,15.631,16.235,18.652,16.49,11.466,16.36,16.003,16.676,15.285,16.424,16.671,15.495,16.691,16.508,14.531,15.965,14.726,10.99,10.615,11.413,12.92,11.852,13.546,14.046,12.351,9.365,12.553,11.618,11.568,14.206,15.527,5.984,2.771,9.291,13.175,7.348
US,2,"Georgia","Lowndes County","13185",6.602,8.765,8.773,7.731,8.258,9.608,8.272,6.44,8.321,8.523,8.376,8.769,9.062,7.985,6.063,6.764,6.616,6.043,6.632,7.051,4.682,2.533,5.012,5.03,5.003,5.307,5.232,3.376,1.962,4.43,3.936,5.353,5.264,4.621,1.679,0.535,3.021,3.566,3.668
US,2,"Georgia","Lumpkin County","13187",11.794,11.048,10.868,10.879,11.397,17.352,16.287,11.054,11.06,10.994,11.968,11.755,17.518,12.468,10.982,10.494,10.323,9.659,9.993,11.008,8.429,5.76,6.751,6.401,8.978,9.029,9.932,7.572,4.568,7.304,5.794,7.666,9.187,7.662,3.167,1.647,6.166,7.09,6.704
US,2,"Georgia","Macon County","13193",4.939,8.227,9.592,4.102,7.03,9.896,7.539,8.737,10.373,15.389,9.595,13.306,10.658,7.18,4.916,11.75,6.836,7.066,8.934,7.982,2.954,0.641,4.864,4.862,4.161,4.141,8.126,3.859,1.142,3.082,5.357,1.603,5.608,3.798,0.64,0.213,4.671,3.674,2.644
US,2,"Georgia","Madison County","13195",15.621,20.928,21.231,19.703,20.83,23.335,20.264,16.857,20.963,19.978,19.7,22.507,21.132,16.696,9.687,17.007,15.602,13.59,15.241,16.19,10.195,4.479,12.968,12.962,13.352,13.022,14.155,8.12,5.39,11.548,11.042,12.408,14.154,10.814,2.527,1.818,11.208,8.373,13.05
US,2,"Georgia","Marion County","13197","","",12.336,"","","","","","","","","","","","","","","","","","","","","","",6.86,"","","","","","","","","","","","",""
US,2,"Georgia","McDuffie County","13189",7.868,9.429,10.474,8.161,8.612,17.972,13.173,6.885,10.534,11.125,12.125,17.982,14.409,11.916,7.452,7.458,6.279,6.438,6.636,8.175,5.572,2.608,4.59,4.089,6.579,4.94,7.492,5.036,2.932,3.855,5.894,6.011,6.735,6.683,2.34,1.04,3.362,3.892,5.11
US,2,"Georgia","McIntosh County","13191",12.905,19.164,19.782,17.444,18.959,25.084,25.792,14.339,18.442,20.72,19.79,19.508,23.449,20.188,12.166,18.642,16.994,16.877,17.424,19.374,10.023,5.458,15.589,16.483,12.253,13.582,11.23,7.451,4.402,6.354,8.202,9.771,11.988,4.44,3.663,0.609,3.568,5.017,2.188
US,2,"Georgia","Meriwether County","13199",14.212,17.97,13.342,16.209,15.838,25.753,19.169,8.202,13.493,14.997,14.383,19.082,15.587,5.469,9.225,10.144,12.27,7.504,8.28,11.269,3.638,1.041,7.046,3.864,7.122,5.222,6.923,3.844,3.247,4.215,3.68,6.395,9.264,7.958,1.784,2.011,5.586,2.462,2.345
US,2,"Georgia","Miller County","13201",11.041,17.993,19.022,16.282,21.013,21.877,23.224,15.092,19.97,16.41,15.848,18.738,16.036,15.858,10.597,12.359,16.622,16.501,13.296,12.832,8.689,3.786,12.676,10.406,9.69,8.462,10.568,7.582,6.286,9.384,8.909,10.627,8.513,9.144,4.836,0.848,9.452,9.414,9.394
US,2,"Georgia","Mitchell County","13205",10.98,16.426,13.847,11.534,13.706,22.521,15.74,8.716,14.877,16.721,13.599,18.058,16.976,11.261,5.698,11.902,11.226,7.388,10.512,9.061,6.784,1.622,8.349,8.528,7.402,7.609,7.839,3.066,1.666,4.368,3.963,4.278,4.514,7.788,1.358,0.684,3.527,4.052,3.247
US,2,"Georgia","Monroe County","13207",15.107,19.752,18.329,20.461,18.554,24.93,21.028,16.435,16.81,22.478,21.464,25.083,24.648,16.723,11.15,18.332,16.598,16.188,17.778,15.13,8.866,3.167,10.928,12.898,11.575,10.549,14.007,7.956,4.178,10.529,11.11,9.872,12.306,10.408,2.722,2.026,8.242,9.05,11.204
US,2,"Georgia","Montgomery County","13209",16.38,18.731,17.61,17.992,16.456,18.56,19.49,14.554,18.235,19.359,18.101,20.486,19.767,14.843,4.764,17.283,18.781,16.838,19.954,17.458,"",1.074,13.129,11.844,14.76,13.446,11.314,12.975,4.6,9.169,13.119,12.989,16.636,9.134,0.606,0.377,8.133,5.48,6.364
US,2,"Georgia","Morgan County","13211",15.948,17.594,16.31,19.87,19.91,27.209,28.37,14.005,19.408,18.841,22.53,26.881,24.499,15.21,9.567,12.399,14.114,14.131,15.48,13.729,10.011,5.203,9.882,9.0,9.572,11.413,11.178,6.712,5.676,8.756,9.073,11.06,9.156,10.753,4.269,3.222,6.478,7.68,7.944
US,2,"Georgia","Murray County","13213",11.352,11.782,12.826,13.203,12.513,14.848,12.861,9.226,12.844,13.013,12.778,14.042,12.356,10.891,6.309,10.992,10.116,9.11,10.931,9.996,8.386,4.86,6.664,5.924,8.023,8.92,7.514,6.63,4.063,7.676,6.474,7.416,8.616,7.482,2.468,2.456,6.421,5.313,6.382
US,2,"Georgia","Muscogee County","13215",4.342,5.931,5.791,5.487,5.868,6.714,5.659,4.466,6.046,6.173,6.217,6.339,6.596,5.363,3.622,4.978,4.228,3.778,4.002,4.226,2.128,0.749,2.115,2.093,2.458,2.415,3.048,1.49,0.518,1.565,1.492,2.168,3.24,2.19,0.306,0.082,0.916,1.026,0.664
US,2,"Georgia","Newton County","13217",10.078,13.616,13.32,13.249,13.548,15.012,14.231,9.536,13.622,13.542,13.976,14.068,13.272,9.716,5.521,9.763,8.889,8.39,8.919,9.698,5.98,1.174,5.311,4.361,6.329,5.7,6.0,3.772,0.821,4.849,3.397,4.995,5.976,5.236,1.64,0.126,4.464,3.019,3.875
US,2,"Georgia","Oconee County","13219",10.18,10.295,10.756,10.654,10.347,12.155,11.844,10.464,11.061,10.925,11.826,10.902,11.043,9.248,6.224,8.752,8.227,7.33,8.234,8.386,7.42,3.588,5.756,5.354,6.668,7.096,7.678,5.69,3.856,6.386,5.702,6.722,6.946,6.8,2.972,1.959,5.274,5.481,6.316
US,2,"Georgia","Oglethorpe County","13221",15.526,21.414,22.373,23.974,21.041,24.574,20.278,9.61,22.134,21.932,21.82,22.918,22.933,16.468,14.347,18.408,14.445,14.785,15.342,16.956,8.624,8.081,14.08,12.268,8.978,10.704,14.11,7.797,2.739,14.435,14.047,12.371,16.27,13.504,0.825,0.987,13.962,10.644,8.558
US,2,"Georgia","Paulding County","13223",9.536,13.044,13.828,13.65,13.645,15.317,12.849,8.596,13.48,13.59,14.085,13.529,12.748,8.58,4.863,9.619,8.164,7.491,8.643,8.979,5.467,1.921,4.65,4.691,5.35,5.587,6.512,4.137,1.474,4.407,3.996,5.996,6.696,5.694,1.014,0.145,4.16,4.201,3.906
US,2,"Georgia","Peach County","13225",8.951,13.912,13.28,12.795,14.352,15.202,13.667,11.218,13.756,15.13,14.762,15.187,15.57,13.168,8.017,13.969,11.242,11.292,11.653,11.104,7.162,1.799,7.848,6.947,9.341,7.012,8.411,6.606,1.724,5.414,6.434,8.288,9.105,6.432,0.863,0.4,5.32,5.288,5.296
US,2,"Georgia","Pickens County","13227",12.815,14.69,14.38,15.17,15.03,17.18,17.278,11.841,15.265,14.747,15.119,15.2,13.145,9.965,7.844,10.978,10.136,9.527,10.624,10.714,7.629,3.235,5.433,5.423,7.319,7.551,8.037,6.122,3.347,6.982,3.789,7.419,8.031,7.37,3.2,2.28,5.655,6.519,6.914
US,2,"Georgia","Pierce County","13229",9.256,13.722,13.421,13.163,13.025,13.676,13.318,9.713,13.431,13.984,13.691,14.267,13.49,13.247,11.2,13.869,11.205,10.742,12.368,10.952,8.169,5.599,10.106,9.254,9.372,9.862,9.503,6.718,3.021,8.869,7.579,9.497,8.847,7.377,3.951,0.845,7.087,6.675,7.87
US,2,"Georgia","Pike County","13231",15.164,18.908,20.03,20.112,20.64,22.284,19.391,15.438,20.112,19.69,20.561,21.907,20.66,17.215,13.555,17.509,16.992,16.914,16.982,19.778,13.939,7.724,13.931,14.544,12.999,14.874,14.207,11.418,7.688,12.614,12.957,13.55,15.245,12.439,5.461,1.793,12.81,12.242,12.728
US,2,"Georgia","Polk County","13233",10.197,15.922,16.008,16.601,16.434,17.921,13.727,9.232,15.785,15.295,16.569,16.941,15.768,9.786,4.666,10.696,10.182,9.594,11.109,10.554,5.866,2.848,7.044,6.43,7.379,7.712,9.583,5.882,4.248,5.714,5.065,7.486,8.385,7.351,2.511,1.724,5.737,5.725,5.989
US,2,"Georgia","Pulaski County","13235",8.771,18.332,16.306,16.077,15.773,21.528,25.909,6.451,17.774,15.697,17.165,23.338,23.274,9.69,7.663,15.982,7.671,8.921,10.469,9.855,4.744,1.34,5.515,5.427,5.486,5.771,5.988,7.827,1.456,5.765,4.414,9.479,8.492,7.45,2.614,0.482,4.041,2.252,5.451
US,2,"Georgia","Putnam County","13237",13.304,15.561,15.931,15.13,13.674,16.974,16.176,14.348,15.283,16.244,16.8,17.295,14.689,10.369,10.933,14.311,12.523,11.445,10.997,11.964,7.543,7.516,8.799,5.494,7.667,6.368,6.982,6.496,8.285,8.004,5.567,7.192,7.531,6.53,3.772,4.389,6.639,4.937,5.632
US,2,"Georgia","Rabun County","13241",9.02,10.158,9.508,10.569,8.66,11.192,11.416,11.508,10.057,9.511,10.408,8.922,11.364,7.05,9.624,8.321,7.299,7.82,5.216,7.155,5.172,6.966,3.535,3.498,5.961,4.288,6.592,3.57,4.892,5.904,2.735,4.101,3.34,3.349,1.852,2.324,2.817,3.123,3.814
US,2,"Georgia","Randolph County","13243","",17.513,15.684,11.267,"","",23.062,"","",18.065,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
US,2,"Georgia","Richmond County","13245",5.591,7.31,7.323,7.465,7.794,8.091,6.892,4.481,7.369,7.476,7.267,7.771,8.349,6.873,3.605,6.981,5.8,5.0,5.212,5.7,3.154,0.402,2.784,2.286,2.921,3.347,3.862,1.977,0.732,2.397,2.034,2.667,3.942,2.823,0.655,0.079,1.452,2.034,2.208
US,2,"Georgia","Rockdale County","13247",6.686,8.497,8.328,7.891,7.762,11.68,7.414,5.68,9.503,8.546,9.27,7.807,9.074,5.422,3.248,5.496,4.426,3.944,4.287,5.153,2.728,0.142,2.074,1.086,1.896,1.322,2.85,1.057,0.052,1.432,0.684,0.74,1.266,1.472,0.054,0.043,0.331,1.042,1.642
US,2,"Georgia","Schley County","13249","",19.736,19.497,17.166,19.152,19.366,16.909,8.134,19.485,20.016,19.492,20.628,"","","",16.016,15.161,"",18.332,"","","","","",13.019,"","",12.082,"",14.41,7.092,12.601,"",13.58,"","",7.392,"",""
US,2,"Georgia","Screven County","13251",8.1,12.944,13.044,12.436,11.174,25.765,12.933,9.559,12.886,12.774,17.8,12.626,12.673,11.834,5.032,12.553,11.065,10.43,11.28,12.266,6.53,1.641,5.547,4.783,3.351,9.222,10.842,4.721,1.428,7.259,4.992,3.16,8.06,4.571,3.756,0.145,2.316,3.89,4.264
US,2,"Georgia","Seminole County","13253",8.184,15.114,13.69,13.551,14.686,19.009,24.168,8.868,18.939,14.664,19.864,22.948,26.89,12.2,10.571,13.262,9.621,9.32,12.86,11.32,6.452,2.73,9.058,7.326,7.854,8.48,11.626,5.162,3.348,8.461,7.77,9.458,10.216,10.089,5.366,3.327,8.702,9.487,5.708
US,2,"Georgia","Spalding County","13255",7.835,9.592,9.695,9.491,9.982,11.864,10.444,8.236,11.097,10.523,10.55,11.043,9.807,7.972,5.152,7.729,7.229,6.236,6.953,7.688,5.472,2.262,5.522,4.542,4.871,5.98,5.7,4.203,2.174,4.584,3.765,4.776,6.182,5.552,2.214,0.702,3.724,3.924,3.65
US,2,"Georgia","Stephens County","13257",5.762,7.93,7.724,7.532,7.865,9.67,8.226,6.652,7.769,8.187,7.915,7.607,9.004,7.262,4.249,6.68,6.184,5.536,6.438,6.402,5.306,2.825,4.622,4.86,6.754,5.306,6.291,4.536,2.87,4.899,3.88,4.854,5.091,4.932,2.286,0.953,3.423,3.289,4.041
US,2,"Georgia","Sumter County","13261",3.157,4.657,3.442,2.82,3.482,6.22,4.553,3.584,4.862,4.283,4.286,4.088,5.432,4.295,3.32,3.769,4.036,2.856,2.805,3.258,2.532,1.191,2.471,2.522,2.122,2.236,2.695,1.652,1.915,2.209,1.921,2.246,2.844,2.353,0.858,0.712,2.428,1.458,1.929
US,2,"Georgia","Talbot County","13263",20.848,25.287,24.726,25.409,23.652,27.585,23.804,17.856,25.412,26.078,25.992,24.508,25.398,19.092,17.198,22.764,23.498,22.846,19.228,20.559,6.3,0.394,7.931,14.408,8.017,11.39,20.187,6.729,1.517,13.458,7.246,16.123,18.72,11.918,0.392,0.295,11.759,3.108,0.495
US,2,"Georgia","Tattnall County","13267",7.147,22.822,20.986,15.945,18.563,23.769,18.649,10.034,20.33,21.334,21.482,22.335,19.694,19.201,6.76,17.319,18.567,9.976,11.798,13.016,6.046,2.8,11.795,7.938,7.226,9.697,7.476,5.233,3.053,6.764,5.669,8.98,8.829,5.298,2.77,0.756,5.028,7.082,6.564
US,2,"Georgia","Taylor County","13269",16.248,21.928,25.467,14.783,23.456,33.332,16.962,16.172,20.451,22.815,20.82,21.439,19.723,14.707,17.969,29.898,13.947,13.599,22.77,12.762,4.147,3.463,15.144,11.04,12.622,10.619,13.47,6.843,7.945,16.825,7.02,5.712,16.714,4.361,1.349,1.556,8.255,7.543,2.678
US,2,"Georgia","Telfair County","13271",11.608,12.898,10.932,10.245,11.898,14.808,13.264,10.106,14.788,15.126,15.73,17.04,15.496,16.498,5.864,12.232,12.479,9.422,12.456,10.834,3.935,2.136,7.138,9.012,7.247,8.161,12.1,5.675,1.652,5.712,5.889,7.452,11.952,6.843,0.922,0.382,6.648,6.258,6.21
US,2,"Georgia","Terrell County","13273",11.924,19.173,17.473,12.266,13.488,22.02,5.289,4.795,17.477,17.175,16.491,16.593,18.705,13.715,8.275,13.021,5.23,9.996,8.547,17.264,3.16,1.757,2.713,6.625,1.693,2.141,3.374,1.884,0.29,1.824,1.142,4.161,7.565,9.537,1.653,0.643,3.577,5.383,4.464
US,2,"Georgia","Thomas County","13275",5.65,7.49,7.723,6.872,7.852,11.653,10.735,6.184,7.576,8.262,8.254,9.446,9.362,6.563,4.73,6.318,6.14,6.347,6.209,7.247,5.538,3.015,4.828,4.8,5.139,5.288,5.304,3.197,1.902,4.303,3.921,4.287,5.026,4.873,1.93,0.662,3.311,4.036,3.96
US,2,"Georgia","Tift County","13277",7.056,7.759,8.29,7.284,7.018,10.897,9.686,6.182,7.893,7.795,8.251,8.694,10.864,7.727,6.237,8.093,7.414,6.361,7.434,7.67,5.137,3.24,5.332,5.281,5.522,5.585,6.173,3.645,3.125,4.78,3.854,4.793,4.841,5.444,2.768,1.737,4.287,4.524,4.382
US,2,"Georgia","Toombs County","13279",7.465,8.326,8.005,7.207,6.853,10.122,9.194,5.902,8.565,8.074,8.659,9.191,8.78,8.43,6.932,7.391,7.242,7.292,7.853,9.151,6.117,2.588,5.334,6.498,6.474,6.942,7.006,4.881,2.776,6.11,4.786,5.492,6.586,6.166,2.356,1.35,4.833,5.031,5.082
US,2,"Georgia","Towns County","13281",9.757,9.266,8.6,9.457,9.63,11.601,10.843,11.746,10.712,9.239,9.708,10.767,9.564,8.614,9.722,10.87,7.319,7.831,7.986,7.938,4.637,5.867,6.953,3.728,5.164,6.692,6.023,5.05,4.469,6.777,2.668,3.035,4.069,2.448,0.976,1.055,4.12,3.189,2.376
US,2,"Georgia","Treutlen County","13283",13.756,27.384,25.754,26.104,22.887,25.641,25.6,14.87,25.664,25.553,25.445,24.158,24.338,23.305,13.242,19.642,24.231,20.088,24.408,19.563,9.703,2.32,18.528,16.948,21.724,15.894,17.958,9.605,3.849,13.79,15.219,18.957,18.554,21.387,4.732,2.735,10.604,13.058,16.856
US,2,"Georgia","Troup County","13285",9.299,9.826,9.378,9.57,10.256,12.697,10.189,9.108,9.709,10.145,9.657,10.374,11.596,9.65,6.041,8.587,8.373,7.806,8.096,8.37,5.563,2.82,5.699,6.24,7.246,6.962,7.406,5.772,3.364,5.217,4.781,5.936,6.698,5.382,3.235,1.287,4.14,4.404,4.379
US,2,"Georgia","Turner County","13287",18.041,20.362,14.273,15.896,16.902,23.958,21.848,11.338,19.304,15.742,21.983,21.713,24.03,17.504,7.498,17.485,17.57,16.897,18.414,19.171,8.618,5.44,14.487,13.193,14.497,17.578,16.051,13.793,3.835,9.539,13.471,14.98,12.031,11.203,2.448,1.081,5.196,5.869,15.42
US,2,"Georgia","Twiggs County","13289","","",29.691,24.869,32.584,30.004,29.406,"",32.16,"","","","","","","","","","",28.962,"","","","","","","","",8.041,"","","","","","","","",20.595,""
US,2,"Georgia","Union County","13291",8.131,8.168,8.304,8.808,9.056,10.679,10.794,7.604,8.262,8.984,9.042,9.226,9.606,8.386,8.141,8.516,6.247,6.055,7.11,8.026,6.116,5.724,5.997,2.416,5.278,5.267,6.526,3.446,2.8,3.678,2.924,5.419,5.885,6.27,3.224,2.06,4.657,3.164,4.31
US,2,"Georgia","Upson County","13293",6.336,8.792,7.829,7.367,8.485,9.045,8.578,5.437,8.729,8.438,9.127,9.422,9.107,7.72,4.999,7.693,6.234,5.23,6.894,6.876,4.342,2.459,4.623,5.229,5.26,5.098,5.72,3.808,2.518,4.805,4.12,4.256,5.487,4.014,1.318,1.267,3.471,3.262,3.756
US,2,"Georgia","Walker County","13295",9.117,11.238,12.014,12.233,13.062,14.106,11.607,9.43,12.219,12.158,12.927,12.492,12.386,9.082,5.376,9.89,8.617,8.908,9.788,9.53,4.895,3.238,5.698,4.81,6.982,7.113,8.625,5.174,3.739,6.428,4.836,6.466,7.796,6.899,1.558,0.698,4.226,4.328,4.174
US,2,"Georgia","Walton County","13297",11.564,16.112,16.066,15.544,15.687,18.305,15.118,11.208,15.856,15.865,16.108,16.726,15.81,11.7,7.064,12.692,11.616,10.258,10.975,11.976,6.972,3.773,7.568,6.993,8.552,8.821,9.457,5.396,2.344,7.762,6.274,7.388,8.002,7.471,2.402,1.005,6.092,5.602,6.247
US,2,"Georgia","Ware County","13299",5.302,7.021,7.243,7.014,6.127,8.23,6.876,4.923,7.048,6.666,7.441,6.736,7.136,5.886,4.563,6.802,5.115,5.351,5.87,6.111,4.398,2.991,4.588,4.656,4.409,4.664,4.873,3.137,1.68,4.309,3.874,4.517,4.594,4.2,1.389,0.385,3.337,3.517,3.843
US,2,"Georgia","Washington County","13303",8.05,8.273,7.928,7.212,7.431,11.276,12.283,6.15,8.616,9.125,9.096,12.972,10.253,7.813,7.235,7.084,6.215,5.014,7.589,7.868,4.858,3.422,5.676,3.95,6.076,4.027,5.404,4.802,4.239,4.928,4.624,5.38,5.564,5.403,3.59,1.447,4.178,3.787,4.537
US,2,"Georgia","Wayne County","13305",7.18,9.4,9.253,7.104,7.752,11.391,9.39,6.54,8.861,9.944,10.007,10.006,11.768,8.831,6.905,8.549,7.522,6.673,8.005,8.48,4.804,3.257,6.598,6.175,5.825,6.564,6.455,4.56,2.289,5.192,5.373,6.322,6.185,6.145,1.643,0.188,4.061,4.23,3.502
